DateTime,Loss
1900-01-01 20:00:00,10368.0
1900-01-01 20:15:00,10370.0
1900-01-01 20:30:00,10374.0
1900-01-01 20:45:00,10376.0
1900-01-01 21:00:00,10378.0
1900-01-01 21:15:00,10386.0
1900-01-01 21:30:00,10391.0
1900-01-01 21:45:00,10392.0
1900-01-01 22:00:00,10391.0
1900-01-01 22:15:00,10398.0
1900-01-01 22:30:00,10402.0
1900-01-01 22:45:00,10401.0
1900-01-01 23:00:00,10407.0
1900-01-01 23:15:00,10413.0
1900-01-01 23:30:00,10419.0
1900-01-01 23:45:00,10427.0
1900-01-01 00:00:00,10436.0
1900-01-01 00:15:00,10444.0
1900-01-01 00:30:00,10454.0
1900-01-01 00:45:00,10462.0
1900-01-01 01:00:00,10473.0
1900-01-01 01:15:00,10484.0
1900-01-01 01:30:00,10495.0
1900-01-01 01:45:00,10505.0
1900-01-01 02:00:00,10516.0
1900-01-01 02:15:00,10527.0
1900-01-01 02:30:00,10538.0
1900-01-01 02:45:00,10549.0
1900-01-01 03:00:00,10559.0
1900-01-01 03:15:00,10570.0
1900-01-01 03:30:00,10581.0
1900-01-01 03:45:00,10592.0
1900-01-01 04:00:00,10602.0
1900-01-01 04:15:00,10612.0
1900-01-01 04:30:00,10622.0
1900-01-01 04:45:00,10632.0
1900-01-01 05:00:00,10642.0
1900-01-01 05:15:00,10652.0
1900-01-01 05:30:00,10662.0
1900-01-01 05:45:00,10672.0
1900-01-01 06:00:00,10682.0
1900-01-01 06:15:00,10692.0
1900-01-01 06:30:00,10703.0
1900-01-01 06:45:00,10715.0
1900-01-01 07:00:00,10726.0
1900-01-01 07:15:00,10736.0
1900-01-01 07:30:00,10749.0
1900-01-01 07:45:00,10765.0
1900-01-01 08:00:00,10786.0
1900-01-01 08:15:00,10804.0
1900-01-01 08:30:00,10838.0
1900-01-01 08:45:00,10877.0
1900-01-01 09:00:00,10909.0
1900-01-01 09:15:00,10950.0
1900-01-01 09:30:00,11008.0
1900-01-01 09:45:00,11082.0
1900-01-01 10:00:00,11145.0
1900-01-01 10:15:00,11197.0
1900-01-01 10:30:00,11257.0
1900-01-01 10:45:00,11346.0
1900-01-01 11:00:00,11408.0
1900-01-01 11:15:00,11464.0
1900-01-01 11:30:00,11519.0
1900-01-01 11:45:00,11586.0
1900-01-01 12:00:00,11641.0
1900-01-01 12:15:00,11683.0
1900-01-01 12:30:00,11725.0
1900-01-01 12:45:00,11785.0
1900-01-01 13:00:00,11823.0
1900-01-01 13:15:00,11863.0
1900-01-01 13:30:00,11899.0
1900-01-01 13:45:00,11940.0
1900-01-01 14:00:00,11980.0
1900-01-01 14:15:00,12011.0
1900-01-01 14:30:00,12043.0
1900-01-01 14:45:00,12067.0
1900-01-01 15:00:00,12090.0
1900-01-01 15:15:00,12110.0
1900-01-01 15:30:00,12127.0
1900-01-01 15:45:00,12130.0
1900-01-01 16:00:00,12143.0
1900-01-01 16:15:00,12153.0
1900-01-01 16:30:00,12161.0
1900-01-01 16:45:00,12161.0
1900-01-01 17:00:00,12166.0
1900-01-01 17:15:00,12170.0
1900-01-01 17:30:00,12175.0
1900-01-01 17:45:00,12176.0
1900-01-01 18:00:00,12178.0
1900-01-01 18:15:00,12192.0
1900-01-01 18:30:00,12201.0
1900-01-01 18:45:00,12215.0
1900-01-01 19:00:00,12227.0
1900-01-01 19:15:00,12237.0
1900-01-01 19:30:00,12248.0
1900-01-01 19:45:00,12258.0
1900-01-01 20:00:00,12265.0
1900-01-01 20:15:00,12274.0
1900-01-01 20:30:00,12285.0
1900-01-01 20:45:00,12295.0
1900-01-01 21:00:00,12307.0
1900-01-01 21:15:00,12315.0
1900-01-01 21:30:00,12326.0
1900-01-01 21:45:00,12334.0
1900-01-01 22:00:00,12342.0
1900-01-01 22:15:00,12346.0
1900-01-01 22:30:00,12356.0
1900-01-01 22:45:00,12359.0
1900-01-01 23:00:00,12363.0
1900-01-01 23:15:00,12371.0
1900-01-01 23:30:00,12379.0
1900-01-01 23:45:00,12388.0
1900-01-01 00:00:00,12398.0
1900-01-01 00:15:00,12407.0
1900-01-01 00:30:00,12418.0
1900-01-01 00:45:00,12426.0
1900-01-01 01:00:00,12432.0
1900-01-01 01:15:00,12443.0
1900-01-01 01:30:00,12454.0
1900-01-01 01:45:00,12461.0
1900-01-01 02:00:00,12471.0
1900-01-01 02:15:00,12482.0
1900-01-01 02:30:00,12493.0
1900-01-01 02:45:00,12503.0
1900-01-01 03:00:00,12513.0
1900-01-01 03:15:00,12523.0
1900-01-01 03:30:00,12533.0
1900-01-01 03:45:00,12543.0
1900-01-01 04:00:00,12553.0
1900-01-01 04:15:00,12563.0
1900-01-01 04:30:00,12573.0
1900-01-01 04:45:00,12583.0
1900-01-01 05:00:00,12593.0
1900-01-01 05:15:00,12603.0
1900-01-01 05:30:00,12614.0
1900-01-01 05:45:00,12625.0
1900-01-01 06:00:00,12635.0
1900-01-01 06:15:00,12645.0
1900-01-01 06:30:00,12655.0
1900-01-01 06:45:00,12665.0
1900-01-01 07:00:00,12678.0
1900-01-01 07:15:00,12689.0
1900-01-01 07:30:00,12702.0
1900-01-01 07:45:00,12717.0
1900-01-01 08:00:00,12730.0
1900-01-01 08:15:00,12743.0
1900-01-01 08:30:00,12758.0
1900-01-01 08:45:00,12780.0
1900-01-01 09:00:00,12805.0
1900-01-01 09:15:00,12828.0
1900-01-01 09:30:00,12871.0
1900-01-01 09:45:00,12933.0
1900-01-01 10:00:00,12981.0
1900-01-01 10:15:00,13030.0
1900-01-01 10:30:00,13102.0
1900-01-01 10:45:00,13186.0
1900-01-01 11:00:00,13246.0
1900-01-01 11:15:00,13304.0
1900-01-01 11:30:00,13376.0
1900-01-01 11:45:00,13456.0
1900-01-01 12:00:00,13523.0
1900-01-01 12:15:00,13574.0
1900-01-01 12:30:00,13620.0
1900-01-01 12:45:00,13664.0
1900-01-01 13:00:00,13707.0
1900-01-01 13:15:00,13746.0
1900-01-01 13:30:00,13782.0
1900-01-01 13:45:00,13809.0
1900-01-01 14:00:00,13837.0
1900-01-01 14:15:00,13862.0
1900-01-01 14:30:00,13884.0
1900-01-01 14:45:00,13908.0
1900-01-01 15:00:00,13932.0
1900-01-01 15:15:00,13949.0
1900-01-01 15:30:00,13962.0
1900-01-01 15:45:00,13982.0
1900-01-01 16:00:00,13996.0
1900-01-01 16:15:00,14007.0
1900-01-01 16:30:00,14016.0
1900-01-01 16:45:00,14014.0
1900-01-01 17:00:00,14019.0
1900-01-01 17:15:00,14019.0
1900-01-01 17:30:00,14019.0
1900-01-01 17:45:00,14008.0
1900-01-01 18:00:00,13994.0
1900-01-01 18:15:00,14000.0
1900-01-01 18:30:00,14000.0
1900-01-01 18:45:00,14012.0
1900-01-01 19:00:00,14021.0
1900-01-01 19:15:00,14029.0
1900-01-01 19:30:00,14037.0
1900-01-01 19:45:00,14040.0
1900-01-01 20:00:00,14049.0
1900-01-01 20:15:00,14058.0
1900-01-01 20:30:00,14066.0
1900-01-01 20:45:00,14076.0
1900-01-01 21:00:00,14084.0
1900-01-01 21:15:00,14094.0
1900-01-01 21:30:00,14103.0
1900-01-01 21:45:00,14112.0
1900-01-01 22:00:00,14122.0
1900-01-01 22:15:00,14133.0
1900-01-01 22:30:00,14144.0
1900-01-01 22:45:00,14155.0
1900-01-01 23:00:00,14163.0
1900-01-01 23:15:00,14172.0
1900-01-01 23:30:00,14183.0
1900-01-01 23:45:00,14193.0
